name,frameTime,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
'M01-Session2_3-wav_headMic-0253.wav',0.0,29.51069,0.0320945,29.11479,29.37984,30.18567,1.070887,17.75605,3.652803,12.61494,1.747929,0.3617082,1.08296,0.04629467,0.1306643,0.9202309,0.8739362,4.017734,3.489188,2.706962,0.7085968,0.09563248,1.25908,23.12781,0.519765,7.84063,1.446048,19.59494,0.5642819,20.8702,0.5065796,0.008462906,0.9338679,1.003008,1.185604,9.487245,0.1550112,14.67492,0.3017107,31.402,0.2756551,833.8323,0.3763039,1313.048,0.4536263,-104.285,-0.8539979,1871.164,0.1404032,1038.777,0.2005658,-100.5877,-0.8654909,2959.732,0.1057478,1026.963,0.2434339,-104.7941,-0.7971086,-19.22288,-0.4416458,25.58661,0.3901566,0.0273693,1.168843,-0.001043603,-7.477858,0.1703353,0.7252297,32.97673,0.206432,6.669721,2.188937,28.30766,0.2427204,28.36724,0.3096853,-12.46856,22.64719,-0.0203615,0.01774332,0.01320438,1.449275,1.538462,0.355,0.015,0.265,0.065,-24.19132,1
'M05-Session2-wav_headMic-0062.wav',0.0,23.36495,0.2049278,21.23739,23.08722,28.39312,7.155727,124.6952,93.3518,107.7408,92.27968,0.3931082,1.266492,0.08168516,0.1134826,0.7958218,0.7141366,6.912645,8.338065,2.931838,1.164443,0.1341351,1.327864,15.86342,0.6397815,11.95614,0.8053175,25.96497,0.3343173,17.3411,0.5035456,0.01937872,2.330189,0.973465,1.118944,5.188191,0.4363494,8.753704,1.618859,21.29117,0.4446541,699.0921,0.4485795,1202.046,0.3256273,-144.2929,-0.5855538,1751.912,0.155125,904.3426,0.2511647,-142.313,-0.5843137,2670.93,0.1178047,963.9038,0.2054119,-141.8327,-0.5927358,-13.07266,-0.5943873,17.98635,0.5786328,-0.01323728,-2.683673,-0.006963096,-1.423597,0.2752688,0.8642195,22.04578,0.3368586,7.159069,1.39504,35.52407,0.2213972,20.60733,0.3136071,-18.9841,29.64418,-0.06317371,0.01176618,0.07059179,0.7352941,1.123596,0.28,0.3128365,0.44,0.2259425,-24.95732,1
'F03-Session1-wav_headMic-0137.wav',0.0,34.29853,0.02201661,33.55502,34.19345,34.99287,1.437859,0,0,-0.1926098,0,0.1856456,0.7946637,0.08728451,0.1021897,0.2854473,0.1981628,2.364033,2.656009,3.23102,0.5120677,0.07310928,1.226736,15.03659,0.9810602,9.428548,0.4520357,9.698724,0.497176,5.702162,1.297804,0.009879768,0.3803043,0.3126727,0.2200939,9.694663,0.252389,17.20496,0.04019394,42.36102,0.07961029,532.0825,0.3464674,1383.143,0.06293773,-176.0999,-0.3588563,1633.525,0.1457026,1063.842,0.1451368,-176.4019,-0.3372433,2793.506,0.08538754,1410.434,0.3343126,-178.6554,-0.3012226,-17.30816,-0.2886446,29.89924,0.2222863,0.02114727,1.228563,-0.002804857,-3.239763,0.2207533,0.7438513,35.13572,0.4066107,4.270072,0.7352479,9.560526,0.3384122,-2.563098,-2.157974,-13.23644,23.72093,-0.03610712,0.01083083,0.05160683,2.150538,1.136364,0.11,0,0.37,0.17,-33.33782,1
'M05-Session2-wav_headMic-0076.wav',0.0,25.57101,0.08343576,24.38183,25.27988,27.67645,3.294615,124.2551,252.0964,125.0769,245.1373,0.3370585,1.081127,0.07369828,0.1180613,0.5653828,0.4916846,3.854616,2.84891,2.30196,0.960722,0.07737435,1.23064,12.32445,0.9552527,10.44187,0.6740366,16.01644,0.6970499,11.39503,0.9523245,0.008871604,0.9926856,0.6611498,0.963592,7.439844,0.2552289,7.398222,0.9028763,24.85603,0.3835646,512.2735,0.4586288,1241.496,0.188967,-130.1906,-0.721025,1587.217,0.1538784,812.1884,0.3423876,-134.2441,-0.6462702,2618.145,0.1110419,863.501,0.3221202,-134.3411,-0.6455082,-16.12932,-0.3737149,23.05173,0.3726222,-0.006408015,-4.484367,-0.007475005,-1.728703,0.1644252,0.6162182,24.06283,0.3136051,13.57522,0.6157809,23.14338,0.5279948,19.41206,0.6419857,-17.47862,28.72093,-0.04465797,0.01511741,0.02727845,1.03211,0.5767013,0.628,0.235406,0.9033334,0.7677817,-26.55846,1
'F03-Session1-wav_headMic-0123.wav',0.0,34.33756,0.01902351,33.78054,34.32216,34.4417,0.6611557,2.932717,0.06662047,-3.112591,6.309517,0.4689814,0.366252,0.3437127,0.5640829,0.5880624,0.2443497,1.490353,1.113323,0.7522122,0.524693,0.07037896,0.4649651,42.55985,0.2959562,8.819367,0.6247498,-11.09899,-0.7021393,-23.56115,-0.544974,0.005578965,0.654878,0.4032699,1.932245,12.07214,0.09114448,-3.337257,-0.6823474,38.15615,0.1340616,661.0564,0.303202,1560.916,0.1102229,-41.84829,-1.812685,1711.573,0.2256488,1403.375,0.1652026,-54.48732,-1.235187,2906.456,0.1583158,1241.23,0.1751813,-68.66283,-0.8796135,-16.5766,-0.2475327,35.98653,0.07975104,0.01661207,0.887727,-0.04316182,-0.1668788,0.07453609,0.4025224,48.38073,0.08161278,10.5305,0.3695938,-14.3153,-0.2879709,-28.84109,-0.1406228,-13.20848,26.67784,-0.03321541,0.003161176,0.05532056,1.25523,0.4273504,1.92,0,0.195,0.115,-27.37314,1
'MC01-Session3-wav_headMic-0247.wav',0.0,15.99827,0.3015392,13.48336,13.53674,24.28031,10.79695,10.45766,6.130648,36.43829,0,0.3055437,0.5368224,0.2375805,0.2432009,0.2757803,0.03819978,1.608215,1.572343,1.759261,0.3182784,0.1256509,0.8274336,13.90453,0.5933917,11.90082,0.4292219,10.62982,0.6102967,5.96975,0.9006857,0.006663835,1.897518,0.926733,0.6263083,1.58887,1.825848,99.24348,0.6939546,25.5877,0.2367046,749.8448,0.2432575,1362.784,0.1668763,-101.2548,-0.8602747,1772.975,0.1165342,1091.583,0.1497133,-105.2461,-0.787469,2772.283,0.06639155,937.726,0.2861094,-106.4134,-0.7693748,-15.22542,-0.34343,25.47011,0.2033504,-0.04214342,-0.4178968,-0.0007233065,-14.87545,0.1472976,0.9028271,16.55316,0.6044415,13.23252,0.4740937,11.41096,0.7055214,7.13071,0.8909593,-12.13565,22.20737,-0.04702061,0.004033121,0.1022424,0.9345795,2.870814,0.18,0.1809236,0.145,0.04958158,-27.41192,0
'M01-Session2_3-wav_headMic-0247.wav',0.0,30.23598,0.03419431,29.37516,30.23853,31.30028,1.925119,16.79204,0,-17.14897,0,0.2084817,1.239208,0.0470087,0.07536732,0.3155123,0.2685036,0.8178455,0.5948629,1.486361,0,0.04812806,1.380155,23.53512,0.5950009,5.234283,1.647527,8.313729,0.982041,7.174122,2.392581,0.007121236,0.8920701,0.5601079,0.9871173,9.57447,0.2753375,8.399761,0.8522944,33.13691,0.2196464,739.3688,0.4542595,1457.484,0.1843607,-146.2401,-0.5678889,1675.724,0.221463,1089.181,0.1533976,-146.359,-0.5503487,2890.544,0.1392876,1031.336,0.2640317,-150.6936,-0.4921668,-18.33609,-0.4533262,29.35825,0.2551125,0.03444933,1.00984,-0.009767203,-1.210636,0.1168475,0.707325,42.2709,0.1124417,3.263965,4.047275,14.30085,0.7358277,9.105029,2.752868,-10.54888,21.07723,-0.002120385,0.01440136,0.0197707,0.7633588,0.7936508,0.38,0,0.425,0.045,-30.80101,1
'MC04-Session1-wav_headMic-0040.wav',0.0,29.08261,0.07310154,26.68771,29.17354,31.11421,4.426498,-15.34424,0,15.89217,0,0.6527086,1.048008,0.2362632,0.2663466,1.203494,0.967231,11.27618,9.065068,8.871577,3.400442,0.3800525,1.225992,21.43963,0.4688146,10.85315,0.512114,9.534547,1.219609,-1.071389,-12.8363,0.01069842,0.6454623,0.7020266,0.9612378,8.501626,0.22835,2.6042,1.774284,30.82002,0.1354975,626.5945,0.315787,1407.917,0.1310603,-150.4109,-0.5553257,1688.221,0.1897326,953.8547,0.1700637,-154.3678,-0.4942876,2859.344,0.09408334,693.7375,0.4082378,-155.3796,-0.4788343,-19.56443,-0.4075212,28.16999,0.1824351,0.009008369,3.517987,-0.02934646,-0.8914267,0.9084344,0.5944681,35.52817,0.2644235,16.02807,0.4539986,16.05726,0.9768409,-9.242856,-2.202498,-14.29449,25.06779,-0.03673325,-0.005514431,0.1979588,1.734104,0.5952381,0.44,0,0.605,0.265,-16.17593,0
'F03-Session2-wav_headMic-0072.wav',0.0,25.375,0.4518707,13.51715,33.57119,37.5703,24.05314,387.731,286.1504,87.22001,60.45345,0.8034669,0.6817441,0.347569,0.6118134,1.235811,0.8882421,6.426309,3.287757,8.477957,6.050652,0.3216224,0.7278222,19.52662,0.6330537,7.617265,0.9947217,3.579402,3.333372,-3.713394,-3.536991,0.008195665,1.574147,0.8011968,0.8312827,5.763146,1.003652,9.195914,0.9319445,25.14518,0.3127261,677.5974,0.2964259,1396.033,0.1549197,-69.24773,-1.165314,1694.601,0.1488408,1237.344,0.2438562,-72.0486,-1.035147,2702.334,0.08320798,1093.448,0.3782629,-76.37353,-0.9425114,-13.61427,-0.3472437,26.23443,0.223711,-0.01400672,-2.56502,-0.01193446,-1.16481,0.3309185,0.7460639,23.11485,0.4968003,8.726253,0.8465766,2.310544,5.622416,-5.587451,-2.566429,-6.541671,15.84118,-0.03397337,0.001188272,0.3116644,2.364066,3.365385,0.2042857,0.1989513,0.08416667,0.05345689,-18.16739,1
'M05-Session1-wav_headMic-0127.wav',0.0,25.86572,0.1534546,24.24887,27.13147,28.52654,4.277672,29.50152,0,-24.57037,0,1.04099,1.267845,0.2405708,0.297394,1.616651,1.37608,1.574896,0.659226,5.281928,0,0.4475693,1.273788,17.44638,0.5550058,11.85671,0.783046,13.0186,0.552191,5.842024,1.011137,0.01229166,1.421223,0.4647731,1.167902,7.76756,0.3668841,19.50793,0.7978783,36.09144,0.371655,817.4637,0.3183658,1516.823,0.1743407,-134.8405,-0.6476932,1808.684,0.1135783,1110.002,0.2423511,-137.2142,-0.6075337,2884.565,0.07220542,1050.686,0.4315362,-139.5205,-0.5785142,-20.21649,-0.3038481,29.95042,0.3099001,-0.02382537,-0.8745292,-0.02197659,-0.470829,1.064375,0.5295534,25.32701,0.4435155,20.25918,0.4767935,17.36766,0.4553891,7.750832,1.002668,-11.15911,21.11483,-0.04295564,0.00460478,0.1068897,0.3831418,0.78125,0.455,0.405,0.5333333,0.3417927,-9.005452,1
'MC02-Session1-wav_headMic-0184.wav',0.0,14.06214,0.1455708,13.53685,13.54208,13.54825,0.01139736,2.675749,1.777486,189.9949,0,0.8631443,0.3570487,0.7425202,0.8012129,0.8338945,0.09137428,0.5629123,0.3630989,4.159714,0,0.5143116,0.4443661,18.07489,0.2360827,7.438407,0.420588,6.180487,0.5525652,2.046829,1.705833,0.001351124,2.827729,0.4008463,0.729051,1.691165,0.2695751,18.12365,0.4811292,22.86424,0.06486128,853.6659,0.09505863,1343.295,0.08794522,-22.83277,-1.425554,1813.43,0.09192413,1462.061,0.1793381,-30.92473,-1.006161,2728.598,0.05870415,985.3653,0.1905217,-31.76616,-0.975076,-12.50067,-0.144234,24.2552,0.06968762,-0.05428529,-0.2160746,-0.01160832,-0.3394398,0.4990546,0.3963287,17.86337,0.2294654,7.460197,0.4003504,5.919522,0.5250779,1.775657,1.465349,-13.37089,22.16695,-0.03240397,-0.01135719,0.9631953,0.3424658,1.045296,0.91,0.6164955,0.045,0.005,-21.05469,0
'FC03-Session2-wav_headMic-0214.wav',0.0,20.81615,0.4895451,13.51965,13.55875,34.74158,21.22193,15.70007,10.95775,45.1366,0,0.6944864,1.100951,0.2872851,0.2983615,1.037334,0.7500492,7.588825,5.398041,9.719015,5.628713,0.283904,1.27057,16.65749,0.5936643,10.22632,0.9296129,7.920583,1.096368,3.202204,2.542194,0.006248441,1.74776,0.7321677,0.6792114,4.250168,1.273265,48.4155,1.069325,25.45957,0.318875,773.2025,0.2137103,1421.03,0.1399749,-62.33582,-1.213364,1758.406,0.1189563,1234.151,0.240006,-66.74201,-1.067129,2767.619,0.07687105,1035.092,0.3785232,-70.75648,-0.9781595,-14.69385,-0.4652633,26.24494,0.2968013,-0.02387497,-1.33478,-0.004285379,-2.930276,0.2991685,1.274127,18.51331,0.5868168,11.5367,0.8988312,7.115472,1.292443,2.60084,3.478676,-9.540706,18.67636,-0.03616209,-0.002616641,0.2704406,1.694915,2.923977,0.25,0.2385791,0.0925,0.07395099,-17.00614,0
'F03-Session2-wav_headMic-0099.wav',0.0,25.94292,0.3940789,13.51822,33.14473,34.09243,20.57421,225.4032,154.5314,58.25762,60.86171,1.065943,0.7415531,0.4053961,0.6365331,1.699948,1.294552,6.259241,3.661301,6.694509,2.994159,0.4085219,0.7931098,24.60478,0.3956761,9.180656,1.220909,7.086618,1.212489,-3.695432,-3.459819,0.02020551,2.56987,0.8619674,0.6859971,5.780743,0.8160198,27.02541,1.666699,23.68903,0.3817565,664.4022,0.3475603,1383.46,0.1505742,-40.55885,-1.646251,1706.427,0.1665376,1161.342,0.2739069,-47.14471,-1.286713,2691.22,0.09291349,985.4639,0.2888656,-51.02406,-1.154547,-15.22478,-0.3289641,25.332,0.2375376,-0.02076022,-1.541108,-0.01985739,-0.7395864,0.4351548,0.7881845,25.99072,0.378981,8.879948,1.333517,6.803738,1.351333,-5.554068,-2.324852,-13.84156,26.28193,-0.04661509,-0.004299885,0.2725983,1.335878,1.541426,0.545,0.3372314,0.1083333,0.07220726,-15.61892,1
'M04-Session2-wav_headMic-0215.wav',0.0,19.82146,0.4146203,13.12209,13.31832,30.19137,17.06928,78.17103,53.15329,119.9806,0,0.4457468,1.391035,0.1338152,0.1423988,0.6658289,0.5320137,17.21024,13.49479,12.75361,7.256122,0.6180981,2.061409,19.93648,0.4134786,13.36959,0.6165785,14.52631,0.6179584,9.159638,0.8280064,0.02045997,0.7928817,1.430787,0.5610029,1.092626,2.792551,11.3944,0.6030481,23.87955,0.4583688,884.9768,0.2551418,1147.256,0.2197494,-161.5308,-0.427872,1955.175,0.09979641,975.5867,0.1710858,-162.661,-0.4155411,2927.776,0.06767666,1055.735,0.3483957,-162.7087,-0.4157259,-14.32353,-0.7548225,23.59225,0.5015376,-0.01990235,-2.161979,-0.007646526,-1.202743,0.5650821,1.102237,19.26488,0.3650718,9.291289,1.091679,19.96815,0.6985521,15.23135,0.66375,-19.58763,30.0342,-0.04643909,-0.002878122,0.6529179,1.401869,2.870814,0.06166666,0.05273097,0.26,0.1878829,-15.80211,1
'F01-Session1-wav_headMic-0011.wav',0.0,32.28608,0.3063177,22.49117,37.21285,37.55073,15.05956,6.159115,0,68.43553,0,0.1845861,0.9901424,0.04109945,0.1142086,0.3295901,0.2884906,1.205272,0.3934947,0.9475415,0.3312322,0.05177559,1.220677,20.38128,0.4610307,10.15394,1.329261,8.394428,1.564678,1.177019,9.208711,0.01297781,1.950566,0.7653695,1.457815,10.26353,0.64695,30.31916,1.131908,32.23862,0.2504255,860.8908,0.2258674,1362.377,0.15904,-147.1776,-0.5191802,1996.869,0.07008177,1119.128,0.4443907,-149.2309,-0.487733,2996.65,0.07687633,1155.174,0.3114969,-150.8623,-0.4660976,-26.06265,-0.2840281,34.04238,0.3066027,0.03240937,1.467647,-0.01007929,-1.981644,0.08182292,0.906233,27.93538,0.3247051,19.70772,0.369471,14.48525,0.2493387,-4.605728,-2.842652,-12.26106,27.00505,-0.02270384,0.01404891,0.04004197,1.265823,1.30719,0.235,0.135,0.35,0.237206,-29.16253,1
'M03-Session2-wav_headMic-0159.wav',0.0,28.16047,0.040785,26.93608,28.11389,29.36892,2.432842,17.64349,3.705097,4.337016,14.55411,0.5815479,1.487883,0.1266112,0.1336313,1.121969,0.9953573,10.22622,8.074612,11.56665,7.3761,0.2700675,1.581668,19.16018,0.7406623,4.276775,1.882037,10.49922,1.308536,-0.5582379,-19.14897,0.01581165,0.8326033,0.7425082,0.664521,6.792643,0.3136227,3.909398,1.180324,23.55454,0.2622205,712.4771,0.3970839,1350.88,0.09262937,-165.2191,-0.4568177,1809.423,0.1473915,1182.846,0.4954767,-167.3695,-0.4189437,2851.737,0.07475468,1203.719,0.238795,-168.2852,-0.4053361,-11.48276,-0.4668221,25.40259,0.2702627,0.01359216,1.606878,-0.02808701,-0.3353027,0.9734429,0.4351551,39.5989,0.1783437,-8.089541,-1.208786,13.7043,2.054568,-15.69197,-0.8336681,-13.22791,25.19137,-0.04022833,0.006028251,0.1184747,1.315789,0.4484305,0.4,0,0.9,0.37,-18.06815,1
'MC03-Session1-wav_headMic-0481.wav',0.0,13.54444,0.001231071,13.53025,13.54587,13.55943,0.02918434,1.188808,0.6406746,1.831868,2.258742,1.2774,0.1659285,1.192897,1.208955,1.232518,0.03962111,5.007141,5.549135,9.315533,6.343968,0.901377,0.3103302,14.94907,0.2415595,8.080812,0.208764,8.891707,0.486119,5.327981,0.6083562,0.001625653,4.744871,0.6359332,0.7086192,1.629256,0.1287813,41.13564,1.051922,23.47429,0.06992047,763.1962,0.1739631,1346.145,0.1389776,-36.67019,-1.365918,1716.603,0.1224172,1295.673,0.174331,-40.57751,-1.199108,2704.322,0.05858867,926.1252,0.1514141,-44.02817,-1.07999,-12.64487,-0.09941156,25.3176,0.09377687,-0.06148254,-0.1159504,-0.004886169,-0.8333481,0.860859,0.2058727,14.81983,0.1575186,8.125357,0.1471722,7.929382,0.3567961,5.425014,0.5887043,-12.15478,20.0766,-0.0367418,-0.01117432,1.343293,1.234568,1.923077,0.46,0.3721111,0.065,0.015,-17.31607,0
'FC02-Session3-wav_headMic-0639.wav',0.0,15.4151,0.3820027,13.50368,13.52533,13.54996,0.04628277,12.85669,8.975904,95.84151,0,0.4478295,0.971417,0.2766636,0.2831739,0.448169,0.1715054,8.987065,12.29226,8.641597,5.861342,0.2149105,1.442613,13.12945,0.5601518,9.523266,0.4970856,8.724271,0.9374416,3.056801,3.15682,0.006599378,2.002804,0.9049366,0.8016064,0.9081219,2.771512,74.33727,0.8502805,24.04407,0.0657697,842.2801,0.1678263,1393.084,0.2485754,-59.45951,-1.241299,1831.406,0.09143297,1234.675,0.2057481,-65.32436,-1.081553,2785.038,0.05813828,907.696,0.2556976,-66.60194,-1.050495,-13.02481,-0.09418416,23.88746,0.1188787,-0.04364958,-0.5153542,-0.000973957,-14.42288,0.2222866,1.585598,14.94586,0.2949264,8.928041,0.2995259,9.251511,0.7561717,2.744475,3.532256,-8.522026,16.27846,-0.0369949,-0.004592551,0.2009461,1.621622,2.777778,0.266,0.2468684,0.095,0.06652067,-23.54516,0
'FC03-Session1-wav_headMic-0345.wav',0.0,31.83966,0.2656434,25.19916,35.39272,37.6636,12.46444,276.2151,285.5154,194.6692,216.1997,1.08003,0.7685872,0.3114901,0.8395857,1.698461,1.386971,15.94806,10.03052,13.60849,7.032843,0.5722166,0.949757,15.7493,0.9219158,4.125658,2.644644,5.510502,1.772066,-1.618097,-8.441112,0.01892091,2.317209,0.92761,1.038718,7.986767,0.6068991,20.987,2.028585,25.46946,0.2873445,695.8725,0.2690632,1398.707,0.1417826,-134.5172,-0.6429049,1699.833,0.1340701,1120.611,0.2712021,-131.8249,-0.634538,2756.198,0.09220032,947.0121,0.3690558,-135.12,-0.5884828,-12.65601,-0.4136981,23.79415,0.2708946,0.01010244,3.178541,-0.01977223,-0.7991626,0.8797345,0.74637,27.58809,0.3798198,-1.350016,-8.95726,2.610789,4.316615,-11.1071,-1.201718,-8.47278,18.49902,-0.03343649,-0.0006205091,0.3918546,3.094059,3.113325,0.1116,0.08384175,0.1819231,0.1822513,-15.98213,0
'F01-Session1-wav_headMic-0005.wav',0.0,13.44778,0.05009017,12.94854,13.38533,13.8316,0.8830671,34.83214,23.66035,29.32595,19.85178,0.04172133,0.1523939,0.03690854,0.03937669,0.04657154,0.009662997,0.1816146,0.2261717,0.1274306,0.1021102,0.01724341,0.3536832,14.07108,0.2092675,16.144,0.2243085,19.66875,0.1981766,13.54312,0.2848721,0.05339528,0.7536604,1.587169,0.6317913,-1.274893,-1.459926,33.71298,1.488141,26.8577,0.5945935,1010.521,0.1200917,1273.322,0.2221511,-150.7198,-0.4465222,2013.27,0.06742161,1129.201,0.2445981,-151.6564,-0.4355086,3011.51,0.05801563,988.4158,0.269842,-152.1527,-0.429635,-25.25474,-0.1387822,36.10284,0.1053321,-0.06358139,-0.2396627,0.01825592,0.2933769,0.0190803,0.3350784,15.52147,0.1549199,18.1235,0.1640444,20.72623,0.2016197,14.63997,0.2657547,-22.14238,32.9027,-0.05854375,0.02108645,0.01655515,3.263708,3.289474,0.0796,0.09092765,0.1919231,0.2361554,-52.8268,1
'MC03-Session1-wav_headMic-0495.wav',0.0,14.23061,0.1680265,13.53507,13.54233,13.54895,0.01387882,4.758765,3.240721,42.19674,0,1.072433,0.3008301,0.9377959,0.9545438,1.057211,0.1194155,10.19548,12.48652,5.683117,1.900289,0.7321879,0.5816814,16.56711,0.3560269,9.667689,0.2803046,6.662075,0.2927176,0.9753962,4.778284,0.004381217,2.665656,0.5237327,1.097344,1.615991,0.3332317,35.70958,1.076549,22.60272,0.06820334,751.2203,0.1906203,1408.994,0.1028189,-31.21393,-1.413798,1645.926,0.1135507,1451.152,0.1634636,-36.81398,-1.157964,2633.337,0.044735,995.1508,0.2362247,-39.70932,-1.05782,-13.42966,-0.1486364,24.812,0.113081,-0.05706836,-0.2114878,-0.01257233,-0.7305376,0.7155499,0.6167701,16.20176,0.3678189,9.531329,0.2914443,6.813964,0.2683725,1.229751,3.740595,-15.33618,28.83148,-0.05216442,-0.02458192,1.055971,1.092896,1.694915,0.5366667,0.4805783,0.09999999,0,-17.84682,0
'M05-Session2-wav_headMic-0089.wav',0.0,23.06673,0.110763,21.14915,23.92964,25.24059,4.091434,83.90862,95.73248,19.19199,10.43114,0.3146747,1.504543,0.07284614,0.09630957,0.4703514,0.3975053,1.736292,1.250265,1.86243,1.246145,0.08993718,1.950023,14.75047,0.6599342,8.556754,1.121023,12.75001,0.6809247,9.854073,0.7565387,0.01412726,1.395354,0.7794895,1.003921,5.934281,0.3125842,8.329597,0.7745903,26.69577,0.4415908,493.5862,0.490771,1281.343,0.1411527,-136.8849,-0.660158,1525.083,0.1964377,918.1387,0.2466655,-139.501,-0.6159695,2650.175,0.12225,692.0603,0.3221172,-141.1848,-0.5918512,-18.44915,-0.4730942,25.76095,0.3620132,-0.01995067,-1.752286,-0.005944276,-2.026995,0.2341266,1.057057,27.39017,0.1375241,14.42192,0.8832163,16.64221,0.6783702,12.98765,0.7784414,-17.48684,30.4409,-0.04465497,0.01777891,0.01937054,0.6116208,0.621118,0.53,0.24,0.7033333,0.488285,-24.87087,1
'FC03-Session1-wav_headMic-0351.wav',0.0,18.73522,0.5066688,13.50887,13.54094,34.70302,21.19415,12.67529,8.614103,507.289,0,0.553905,1.051054,0.2947741,0.3020476,0.5567614,0.2619874,0.9796392,0.5877176,5.202059,0,0.2344798,1.309909,13.01326,0.5450613,7.4859,1.414424,8.014743,0.7649274,5.271931,1.148092,0.007146421,2.107672,0.8703195,0.5684582,2.527378,1.75385,57.48398,0.9752519,23.11926,0.1840583,796.814,0.2226472,1307.12,0.1660764,-77.78419,-1.045723,1757.002,0.1054309,1266.682,0.4403371,-80.46069,-0.9647666,2733.686,0.07715338,1057.04,0.3889613,-83.26568,-0.9103048,-12.69225,-0.3750859,23.60868,0.2292409,-0.03302144,-0.7322214,-0.000976413,-7.457707,0.2438957,1.382242,14.48685,0.5449715,9.298461,0.853372,8.431068,0.7760832,4.876189,1.275026,-9.066599,19.17827,-0.03905272,0.003582181,0.2303536,0.5263158,3.26087,0.1983333,0.1704324,0.08833333,0.0569844,-21.68272,0
