name,frameTime,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
'PD_FREE_0043.wav',0.0,34.94727,0.1237411,34.26865,35.46476,36.7466,2.477947,356.8611,590.3988,350.7455,526.6222,0.299175,0.748754,0.07411702,0.2518869,0.4934099,0.4192929,5.382142,2.920558,4.553932,2.822574,0.1116955,0.89795,24.14026,0.5300031,7.815708,1.490447,5.15879,2.843497,-7.558763,-2.193904,0.03065889,2.926198,0.9493039,0.9546649,8.860385,0.497225,2.209479,6.276689,24.03479,0.589289,602.8173,0.2668945,1325.996,0.1814686,-83.39198,-1.107335,1616.233,0.162587,1069.156,0.4588296,-89.0499,-0.9451354,2671.291,0.1318621,888.8639,0.6338236,-93.40025,-0.8637204,-16.57758,-0.3788837,27.19533,0.3045465,0.03575634,0.995363,-0.03057478,-0.3800906,0.1406789,0.6900483,30.6279,0.3412327,7.057405,1.939238,1.941509,8.827147,-15.41502,-0.9464711,-14.9243,22.21649,-0.04508051,-0.0143966,0.06413594,3.963012,1.790451,0.3385185,0.3212442,0.1848276,0.3318145,-39.57968,1
'PD_FREE_0041.wav',0.0,27.87055,0.2161994,23.76118,29.06109,32.01826,8.257076,279.5219,386.3778,143.8055,143.7194,0.3143095,1.417189,0.05601515,0.06859058,0.5370115,0.4809964,9.052361,7.383347,8.07575,6.518843,0.2111702,1.619659,21.20269,0.7013711,11.88222,0.6967374,12.37812,0.7862466,9.000903,1.267012,0.05325655,1.954841,1.259696,0.8466042,5.294162,1.009725,4.364223,4.173459,30.06104,0.6026949,486.2385,0.3052188,1319.079,0.1515489,-129.8647,-0.7034454,1526.489,0.1629369,1016.829,0.3190455,-135.4084,-0.6094968,2542.493,0.1232993,947.345,0.3714246,-137.9697,-0.5741279,-23.54758,-0.260339,33.24451,0.2078262,0.01959361,1.853636,-0.0323423,-0.4204506,0.5014974,0.8214726,37.14344,0.3197402,18.37462,0.5070397,13.85024,1.030759,3.124584,4.864644,-16.82105,23.32665,-0.06518587,-0.005756296,0.03430833,1.075878,0.9356393,0.3972727,0.4194894,0.7653571,1.18028,-28.64417,1
'PD_FREE_0109.wav',0.0,22.30251,0.2776008,15.28125,24.68242,27.97114,12.68989,277.9136,339.7793,117.714,91.01125,0.1794981,0.7293625,0.09568053,0.1072282,0.2693674,0.1736869,2.65725,1.771711,2.209343,1.645312,0.07468902,1.076717,17.02215,0.7789595,8.551401,1.052077,7.342598,1.140069,9.269887,0.7669454,0.08826393,1.445679,1.572925,0.7265956,1.935216,2.626082,8.814242,4.098577,24.15296,0.9228076,549.2476,0.2879933,1327.121,0.1632532,-126.6077,-0.7197937,1576.175,0.1396875,1030.506,0.3453719,-131.2197,-0.6466518,2655.231,0.1138977,989.0589,0.6034557,-133.7784,-0.6104614,-20.21873,-0.2417675,29.46173,0.1936717,-0.002071382,-15.79311,-0.0259097,-0.4257646,0.1350625,0.5642045,31.29299,0.2847983,16.13827,0.5558116,11.02349,1.011093,6.509395,1.334087,-12.87543,18.28584,-0.06225028,-0.005807043,0.0360905,1.586043,1.191106,0.3182222,0.3438171,0.5463415,0.6618811,-42.39412,1
'PD_FREE_0108.wav',0.0,22.18116,0.1536922,19.61815,22.62735,25.02672,5.408573,255.2224,274.4696,74.7523,104.379,0.2476647,0.6129712,0.1047217,0.2032918,0.3771296,0.2724079,3.548703,2.153901,3.010222,2.035999,0.1064929,0.8993192,25.84493,0.5570305,13.76458,0.5760422,12.31742,0.7901356,12.66428,0.7412429,0.03911336,2.136868,1.26345,0.9024377,3.95746,1.086174,6.214061,3.025665,26.3774,0.4860528,521.6644,0.3720804,1293.014,0.1608704,-72.37675,-1.151826,1503.174,0.1702704,1006.267,0.2762529,-81.16953,-0.949924,2507.883,0.1321035,881.3219,0.4100324,-85.97268,-0.8583704,-21.50185,-0.2057216,30.71429,0.1678786,-0.0142026,-2.232823,-0.01895115,-0.6166444,0.1314938,0.6937719,33.52318,0.3005391,16.72725,0.401141,13.94513,0.7610198,13.18134,0.7966356,-13.0476,18.87088,-0.05578316,-0.004375082,0.05077879,3.546512,1.83513,0.3665079,0.3342186,0.1661667,0.2783887,-37.95238,1
'PD_FREE_0040.wav',0.0,33.83651,0.1641431,31.31966,33.55334,37.49974,6.180075,232.0062,302.567,394.4238,714.5096,0.2936258,1.015615,0.0594759,0.1603077,0.5114325,0.4519566,5.292013,3.851662,3.817941,2.649896,0.1208529,1.219536,24.86134,0.5891411,8.266696,1.312039,8.542354,1.583485,1.515119,8.123425,0.03235075,2.36491,0.8391461,1.068581,9.199689,0.5198745,7.576505,2.087658,27.85339,0.5436704,656.3212,0.2310008,1310.343,0.1793634,-108.7549,-0.8498751,1727.564,0.1684287,954.3813,0.4558578,-114.0738,-0.738485,2713.847,0.08268009,813.6427,0.3864952,-116.0984,-0.7078441,-21.72881,-0.3526188,29.58982,0.3032658,0.04567437,0.8184869,-0.03394371,-0.3847799,0.2099126,0.7522044,37.03766,0.2656543,10.48797,1.325225,8.452415,2.146518,-5.726845,-1.970894,-14.34863,20.59727,-0.0464295,-0.007841887,0.03056362,2.043796,1.363636,0.3592857,0.3365256,0.3802564,0.7112123,-34.43069,1
'PD_FREE_0078.wav',0.0,21.80703,0.1105492,20.26837,21.80055,23.40876,3.140388,260.2733,234.3141,59.29706,87.43899,0.1798051,0.5648331,0.07865204,0.161508,0.2652207,0.1865687,1.751006,1.079107,1.246762,0.8769243,0.0462799,0.6053213,28.99499,0.4668318,8.937037,0.9169827,13.80799,0.677607,13.2857,0.5150192,0.03061376,2.650158,0.8652453,0.9297357,4.5429,0.6092451,4.957963,2.759667,26.5639,0.2583648,448.0247,0.3016734,1271.422,0.1529132,-64.29919,-1.282602,1447.463,0.1335565,962.3638,0.2731665,-72.54168,-1.066173,2431.134,0.09445029,897.1353,0.350096,-77.31544,-0.9600983,-19.19629,-0.2394319,28.21021,0.1804862,-0.004826211,-4.792998,-0.01944876,-0.5231665,0.05603673,0.4520353,36.08493,0.2143008,11.05709,0.7184016,15.17612,0.6629229,13.60939,0.5517437,-12.75363,19.91555,-0.0526198,-0.001474131,0.02098715,2.308857,1.289344,0.5508823,0.4369706,0.1974286,0.2111647,-44.41459,1
'PD_FREE_0044.wav',0.0,22.43923,0.1277802,20.59831,22.89904,24.27614,3.677824,169.9296,221.4968,109.7442,209.3787,0.5402918,0.8658403,0.09898423,0.4460764,0.8961355,0.7971513,11.15324,6.495226,8.961964,6.801132,0.2847359,0.9457271,29.85025,0.5626039,7.81737,1.301231,13.91389,0.9460165,5.328591,2.120819,0.03849611,2.350861,1.532257,0.8725248,3.036611,1.481936,3.008099,4.486011,25.30408,0.3389056,457.4094,0.2629857,1240.613,0.1597808,-69.53051,-1.266912,1475.334,0.1415423,1014.132,0.354166,-79.94366,-1.00684,2412.095,0.1113933,963.5782,0.3434192,-83.65842,-0.9305739,-18.56126,-0.3549829,26.48183,0.2495774,0.01363987,2.141618,-0.02809761,-0.4472839,0.3807592,0.7013687,38.50732,0.2588871,7.739144,1.466422,15.91506,0.9006118,3.603139,3.473732,-12.16936,19.16578,-0.03483436,-0.01158571,0.08739762,3.267606,1.920904,0.3405882,0.3489896,0.1477778,0.1969787,-29.84477,1
'PD_FREE_0079.wav',0.0,33.73127,0.1426974,32.26287,34.67072,36.96511,4.702236,361.0859,580.1209,60.54866,70.54885,0.2848023,0.9038442,0.06158182,0.2011344,0.4866138,0.4250319,3.510226,2.891749,2.884933,1.983,0.09827156,1.298794,26.38472,0.5333971,9.052386,0.9020215,8.330403,1.168597,6.743444,1.522321,0.02738688,2.296304,0.7721268,0.9060612,9.798001,0.4373005,8.49064,2.10111,29.92903,0.5325912,638.9527,0.2949668,1409.301,0.1541219,-100.8076,-0.9103166,1667.008,0.1407536,1115.263,0.2755148,-105.1308,-0.785771,2705.365,0.0908222,937.3511,0.3754686,-108.9286,-0.7277307,-23.44752,-0.2291259,33.85591,0.1777559,0.03791522,0.8819139,-0.02570714,-0.4189542,0.1526129,0.9179562,37.22157,0.2002438,11.94287,0.7574504,7.03532,1.67199,4.081686,2.970341,-15.00984,21.61991,-0.0547057,-0.006443425,0.02792896,1.689861,0.9956854,0.5563334,0.4981933,0.4389655,0.7983835,-34.47916,1
'PD_FREE_0047.wav',0.0,26.91777,0.1875737,25.0178,28.73478,30.23491,5.21711,176.5024,129.8984,84.4864,107.06,0.3601853,1.093608,0.06882402,0.1511919,0.6837482,0.6149242,7.658068,4.491188,6.798187,5.716251,0.1481117,1.300059,22.96661,0.6381372,4.422203,2.364394,13.55613,0.8384217,7.338931,1.609872,0.03236639,2.29046,1.042598,0.8469891,5.161241,1.089488,1.420366,13.26989,18.07865,0.8057089,490.067,0.3472429,1219.083,0.1817349,-116.2017,-0.8051292,1500.656,0.1912735,930.4282,0.3852896,-121.2364,-0.71868,2444.659,0.1221943,855.165,0.3251099,-122.6445,-0.6972308,-16.18081,-0.428768,22.87877,0.3355645,0.025394,1.282808,-0.02681554,-0.6390067,0.2815442,0.7678018,36.75832,0.2729726,3.036925,4.690853,16.69064,0.854987,2.02839,7.046048,-13.39453,19.60149,-0.05710233,-0.006240851,0.04296302,1.667313,1.476301,0.2910526,0.3307551,0.3968571,0.6868885,-33.32579,1
'PD_FREE_0046.wav',0.0,33.60968,0.1942625,30.93742,34.86636,38.336,7.398586,167.4315,165.2359,89.07937,112.1866,0.4301141,1.194635,0.07118493,0.1902136,0.7307984,0.6596135,7.966926,5.508945,6.366157,4.762707,0.1788917,1.528178,24.7036,0.5387181,6.349226,1.64214,9.003733,1.280318,0.7919244,14.10235,0.04753871,2.333212,0.8602286,1.094396,8.757403,0.6255952,10.63938,1.381111,25.9934,0.4332233,572.7193,0.2663133,1318.61,0.1562108,-106.4292,-0.8980969,1646.413,0.1497036,891.6843,0.4052145,-109.2477,-0.8012833,2668.617,0.07897758,828.9999,0.4510957,-111.4761,-0.7650837,-19.5076,-0.3143873,26.82196,0.281283,0.06299464,0.6316864,-0.03145817,-0.378753,0.3230523,0.972966,35.48366,0.2632222,4.64731,2.935744,10.35542,1.47856,-5.405458,-2.116844,-13.0577,19.17328,-0.03310028,-0.009738053,0.02605236,1.807996,1.045918,0.482439,0.3848584,0.4748718,0.7818317,-29.26584,1
'PD_FREE_0035.wav',0.0,29.7468,0.1073124,27.77266,29.80128,31.77073,3.998064,301.295,414.4715,56.64663,62.52011,0.3312862,0.7176917,0.06316032,0.3285381,0.5596843,0.496524,4.612876,2.268179,4.139719,2.136122,0.1698596,0.927651,29.70728,0.4910001,13.09733,0.7833237,17.07225,0.8203931,10.98578,0.9506454,0.02284654,2.710292,0.9286574,1.032521,8.337177,0.4567338,6.231015,2.478924,25.76211,0.4923256,482.8739,0.3420821,1318.761,0.1533897,-88.35532,-0.9935616,1528.35,0.1844075,935.8682,0.3477233,-94.14592,-0.8469515,2544.797,0.1285924,875.5927,0.4123138,-98.06636,-0.7823191,-22.67385,-0.3100753,32.07758,0.2119848,0.001251572,24.75824,-0.01990473,-0.6639979,0.2341756,0.6515722,38.01197,0.2580369,14.32194,0.7429518,19.8127,0.7913855,11.35883,1.024491,-18.49191,28.01693,-0.04708992,-0.004899031,0.06093468,3.537088,1.445286,0.4254762,0.2902396,0.2778378,0.4388753,-32.46132,1
'HC_FREE_0129.wav',0.0,29.11273,0.2470101,20.0753,32.15118,34.67148,14.59618,366.983,470.7022,113.9716,110.9464,0.4878496,0.5707045,0.2319266,0.4352918,0.7189164,0.4869898,5.988386,3.140056,5.014465,3.168361,0.3525769,1.343235,27.29947,0.5100481,18.62125,0.5788569,12.08924,1.040969,1.69228,6.840022,0.04371723,2.249946,1.114845,1.012117,6.636021,0.9784584,6.579357,3.538714,30.40368,0.6922157,622.2269,0.2740529,1319.633,0.1703495,-63.02701,-1.260257,1717.031,0.1476808,990.8524,0.4086071,-74.62287,-0.9569603,2794.48,0.08092835,871.0979,0.4048298,-79.343,-0.8634745,-24.28193,-0.2225505,34.31187,0.180888,-0.005497246,-7.953475,-0.03000279,-0.4027011,0.3829468,1.244272,33.48672,0.2871953,21.16104,0.4415278,11.3983,1.232183,-1.054114,-11.04068,-13.84962,20.85319,-0.06555067,-0.009565476,0.2662046,4.099947,1.954914,0.3690991,0.3356144,0.1218182,0.1507748,-29.24772,0
'HC_FREE_0049.wav',0.0,34.73353,0.1231394,32.12497,34.39824,38.04134,5.91637,235.2568,295.1736,177.074,504.7359,0.2615627,1.12661,0.06399909,0.09883589,0.4438953,0.3798962,6.493276,4.42757,4.70609,3.474303,0.1100293,1.363156,22.99074,0.5385852,6.657395,1.598179,9.678316,1.181828,-0.02161685,-569.3525,0.03185503,2.316577,1.04669,1.005372,8.904824,0.4532323,7.391875,1.704446,25.48277,0.4394282,567.2804,0.3176912,1303.012,0.1584313,-131.2666,-0.6806967,1621.806,0.1677699,948.5517,0.4219513,-128.551,-0.6588762,2680.933,0.1188459,953.9968,0.5607443,-131.3649,-0.6186345,-18.06395,-0.409067,28.20085,0.2958612,0.03312577,1.053392,-0.02613082,-0.5101704,0.2246949,0.7735164,34.42696,0.2840697,4.171032,3.616558,12.02026,1.348034,-9.459749,-1.413223,-14.62039,21.29242,-0.03864898,-0.01115923,0.02995783,1.835229,1.297923,0.3072308,0.2547186,0.4566667,0.6990764,-36.66562,0
'HC_FREE_0075.wav',0.0,31.9522,0.1363694,29.26815,32.22394,35.08604,5.81789,306.5951,444.9762,76.99837,122.9134,0.4507729,0.9787364,0.07944122,0.3114825,0.7420707,0.6626295,10.48496,6.080259,8.879882,6.191441,0.1905766,1.147454,25.08179,0.6599196,3.393701,4.333957,19.36835,0.8259462,-3.241944,-4.57341,0.02572512,2.780323,0.9901645,0.9909397,8.637912,0.4636736,5.486322,2.42843,22.76963,0.5656484,526.3552,0.3175198,1293.664,0.1800061,-94.28045,-0.9683945,1612.785,0.1679039,987.4235,0.509994,-99.40413,-0.8444774,2588.787,0.1094032,1036.776,0.5293159,-101.7432,-0.8040819,-17.00646,-0.4180359,26.29609,0.2964239,0.02851881,1.289408,-0.02384397,-0.5898783,0.2793466,0.8285019,36.36834,0.2952537,1.047854,16.30325,22.51931,0.8350011,-9.491744,-1.593527,-12.4542,18.76309,-0.04961469,-0.007760648,0.06805455,2.960152,1.785375,0.3141489,0.2585122,0.2226316,0.332598,-32.29348,0
'HC_FREE_0061.wav',0.0,29.33728,0.1901816,27.43262,30.13608,32.51017,5.077541,326.6942,461.3361,267.8978,638.6912,0.4148847,0.8511094,0.09091236,0.3338794,0.693013,0.6021007,7.894482,5.164398,6.556805,4.644845,0.2207504,1.067588,29.98478,0.5672478,8.822538,1.185302,11.03227,1.095648,2.32822,4.928912,0.04807978,2.406247,1.099603,1.023579,6.224849,0.8514928,1.201437,16.57238,28.36885,0.6856633,591.8544,0.2295382,1334.561,0.1527369,-81.10748,-1.102989,1638.343,0.1434498,974.756,0.3903505,-89.73961,-0.9095396,2680.579,0.1009596,845.2731,0.4265642,-95.15239,-0.8142404,-21.17729,-0.2835286,30.80699,0.241677,0.03525981,1.107376,-0.03330949,-0.3653207,0.307413,0.7795839,40.64737,0.248279,10.16038,1.142432,10.43428,1.356933,-0.728913,-15.52166,-13.43133,20.3288,-0.05332143,-0.00821845,0.07146659,2.952503,1.773779,0.3475362,0.292334,0.2159677,0.3876249,-31.60507,0
'HC_FREE_0060.wav',0.0,19.38064,0.1449038,17.25064,19.0671,21.61691,4.36627,183.0358,223.36,94.8597,175.1141,0.2264701,0.8369051,0.06499805,0.1692482,0.3640172,0.2990192,4.311816,2.63556,3.53212,2.659028,0.1139074,0.9843971,26.91755,0.5435535,8.405949,1.129039,14.52038,0.8956864,5.151821,2.510038,0.04195648,1.477792,1.609253,0.8043932,1.352413,3.024644,2.638093,6.825692,24.81714,0.5328742,474.7567,0.3146946,1241.194,0.1792115,-92.87836,-0.9931244,1454.247,0.1773385,968.9259,0.3358967,-101.2181,-0.8380176,2486.478,0.1074617,803.5775,0.3397619,-104.7301,-0.7803415,-19.88591,-0.3291146,28.127,0.2208791,-0.00630702,-4.802365,-0.02541157,-0.6674651,0.1676003,0.6815718,37.22538,0.2511005,10.27426,1.056024,18.49543,0.8097208,0.7760648,18.18382,-14.77231,21.92521,-0.06017483,-0.004533459,0.04467351,2.643536,1.695266,0.3235366,0.3046444,0.2611688,0.3885536,-38.94612,0
'HC_FREE_0074.wav',0.0,25.61289,0.1251681,23.37547,25.81168,28.1501,4.774635,336.1685,380.9624,123.8692,277.054,0.4224624,0.7769024,0.09125135,0.3590661,0.6924017,0.6011503,6.871609,3.686497,5.303793,3.566744,0.1728292,1.013939,28.80768,0.584119,7.618054,1.330458,17.45798,0.805793,-0.6890086,-20.20101,0.03117044,2.878913,0.9528952,1.095611,5.883122,0.646315,4.195521,2.650604,28.32302,0.3381898,437.6326,0.2748428,1188.048,0.170495,-69.87143,-1.266221,1452.789,0.151742,880.8868,0.3697316,-79.74863,-1.020389,2504.737,0.0965225,871.5721,0.5008155,-85.5649,-0.9007086,-19.25315,-0.3507135,29.14369,0.2073901,0.02051103,1.587106,-0.02580158,-0.5081137,0.2326563,0.7737871,38.50686,0.2410117,8.318666,1.332147,20.36865,0.7570744,-4.349482,-3.370913,-12.04774,19.20731,-0.04885988,-0.007092663,0.04701457,2.843137,1.398773,0.475614,0.3805076,0.2269091,0.3020769,-32.74483,0
'HC_FREE_0048.wav',0.0,25.68834,0.1715766,23.86055,25.63165,28.40818,4.547638,272.2543,328.1771,112.6896,174.6018,0.2563159,0.8664132,0.07143108,0.1796281,0.4162548,0.3448237,4.720623,3.058314,3.947003,2.734964,0.0959204,1.094049,27.79605,0.4667984,7.916314,1.24807,15.73112,0.7660973,5.928712,1.585624,0.04452643,2.466322,1.145323,0.9526403,5.195632,0.8307411,6.429143,3.3403,26.24497,0.512578,479.4818,0.2808655,1268.99,0.1521412,-91.71586,-0.9999908,1529.259,0.146804,951.2515,0.3840112,-99.74623,-0.8444593,2591.339,0.0966894,957.0731,0.4878196,-103.2664,-0.7855229,-18.89785,-0.3529548,27.80834,0.2584659,0.01068671,2.763032,-0.02425697,-0.5007472,0.1391809,0.7677217,36.50866,0.2521046,7.95448,1.518105,19.68146,0.6860221,5.007209,2.203989,-14.17124,20.83263,-0.03460464,-0.009193915,0.03810688,3.161535,1.895188,0.2916522,0.2221943,0.2182301,0.3899858,-38.82197,0
'HC_FREE_0128.wav',0.0,23.76366,0.1533692,22.01299,24.27915,26.21299,4.200003,268.2254,330.4222,98.3812,141.5866,0.381797,0.6819118,0.1360292,0.318069,0.5963916,0.4603624,5.029964,3.232751,4.529894,3.233582,0.139747,1.322636,21.46218,0.6640977,11.93686,0.7419756,15.23574,0.8373961,5.189209,2.011934,0.02794549,2.403069,0.8899739,1.06809,4.53758,1.03685,9.141162,1.604973,26.38645,0.3899751,484.8781,0.375767,1212.936,0.1908113,-85.77091,-1.067619,1555.25,0.1858074,850.4603,0.4039191,-93.51904,-0.9065471,2556.369,0.1080702,861.687,0.4213508,-95.78987,-0.8631418,-17.95881,-0.3308869,26.09787,0.2321818,-0.0005142696,-60.51592,-0.02523593,-0.5639218,0.1885233,0.7715223,30.9488,0.2934391,13.69401,0.7475212,16.33493,0.9660921,2.389519,5.107163,-11.31473,17.23529,-0.06561788,-0.006413157,0.06619722,2.367388,1.533393,0.3831405,0.3888211,0.259913,0.4663746,-34.81748,0
'HC_FREE_0116.wav',0.0,31.13787,0.2016079,28.88542,31.75052,35.06892,6.183498,223.0467,218.1961,163.883,240.0782,0.2175462,0.6916529,0.09549809,0.1482309,0.3421633,0.2466652,3.278709,1.975525,3.099438,2.154679,0.09015133,0.9487107,21.81814,0.5624159,12.04745,0.8269675,16.53867,0.5726012,5.189779,1.825339,0.03314434,2.597473,0.9360409,1.014787,7.255941,0.7652014,6.857345,2.8255,24.45475,0.6897001,631.4296,0.2647982,1300.929,0.1773647,-106.8235,-0.8342496,1722.135,0.111818,907.6781,0.454525,-111.7842,-0.7357628,2794.153,0.06169245,691.2162,0.4450322,-114.1186,-0.6996592,-21.65675,-0.3056561,29.94955,0.239737,-0.009285065,-3.438817,-0.02525183,-0.5398472,0.1334362,0.6385299,31.31439,0.2954305,14.21845,0.8997002,17.13266,0.721264,1.153315,9.726085,-14.74414,19.76354,-0.05869268,-0.004153107,0.04384285,3.291253,1.943064,0.2595349,0.2117145,0.2582051,0.3750068,-39.79679,0
'HC_FREE_0062.wav',0.0,30.88714,0.1225861,28.91282,31.0182,33.08998,4.177166,419.347,481.8961,125.0232,166.8393,0.2332722,0.9389628,0.05807929,0.1196667,0.3958367,0.3377574,5.490028,3.860518,4.564021,3.515762,0.08840768,1.214924,23.69499,0.6661598,7.145071,1.509284,11.18239,1.005926,3.591526,3.634738,0.03042692,2.728959,1.007873,1.020262,7.859623,0.517608,3.077234,4.559241,27.75699,0.5469975,550.228,0.2834431,1304.179,0.1359348,-116.5222,-0.7941174,1586.741,0.1545145,994.5546,0.3636282,-121.771,-0.7005482,2624.566,0.1066081,938.1487,0.3656757,-125.8371,-0.6415779,-19.67632,-0.344264,30.58268,0.228213,0.02558402,1.289959,-0.0287482,-0.5164943,0.1527981,0.8049073,38.73807,0.2565088,8.378427,1.638762,13.33047,1.12802,-5.344046,-2.445007,-14.31836,20.72403,-0.0627085,-0.007677104,0.03567507,2.59009,1.495485,0.2922642,0.2729893,0.3772,0.6314778,-39.04027,0
'HC_FREE_0076.wav',0.0,24.83503,0.1539383,22.59663,25.24921,27.8441,5.247475,266.4639,251.2174,64.11709,57.5444,0.3661027,0.7968339,0.08273158,0.314572,0.5894427,0.5067111,5.093669,2.71538,4.841654,3.225255,0.2138221,1.056465,28.41228,0.5489023,18.37587,0.6206653,17.66809,0.5464831,2.836801,4.984126,0.04048422,2.48208,1.151111,0.9307677,5.351293,0.8458315,4.600086,3.395388,34.80996,0.3597851,497.885,0.3186757,1295.898,0.1807445,-77.59358,-1.140614,1513.679,0.1911664,1070.561,0.3159038,-90.96436,-0.8570077,2578.926,0.1446228,909.6442,0.4163723,-95.15286,-0.7864946,-26.52426,-0.2587484,34.69327,0.2147011,0.01485149,2.61439,-0.03114465,-0.4527233,0.3022116,0.7562824,37.43331,0.2791454,24.36653,0.3564014,20.05704,0.5060768,-0.3081176,-51.08457,-13.01069,19.72572,-0.03806549,-0.008061116,0.0490008,2.707715,1.598513,0.3983721,0.2522728,0.2269231,0.3284475,-30.32459,0
'HC_FREE_0063.wav',0.0,34.08442,0.1400423,33.02659,34.93474,36.69833,3.671741,592.3641,791.9373,142.1527,306.558,0.367448,0.9244485,0.06941322,0.2746366,0.6272583,0.5578451,7.29171,4.269969,5.84145,4.175618,0.1730827,1.151356,26.06775,0.5507808,5.591879,2.289818,12.81152,1.07634,-5.241188,-3.178024,0.03154707,2.091068,0.9622855,0.968534,8.486554,0.560269,7.141991,2.260679,25.86456,0.611986,583.9859,0.2852171,1293.132,0.1741806,-99.00029,-0.9317322,1666.354,0.1640126,949.7668,0.4378169,-102.7573,-0.8170345,2706.081,0.1095784,895.4547,0.485435,-105.8157,-0.7667108,-19.14172,-0.4088135,29.07615,0.304145,0.04217732,0.9522901,-0.027713,-0.499477,0.2670326,0.7906904,35.912,0.2771507,3.976751,3.959305,15.19973,1.117227,-13.83273,-1.17426,-14.66911,21.30948,-0.04935848,-0.01117358,0.05135888,2.782324,1.658816,0.3293827,0.2721354,0.2581013,0.4140815,-33.8465,0
'PD_FREE_0023.wav',0.0,23.60291,0.2232054,17.92673,26.03416,27.84486,9.918125,179.9614,131.525,104.464,83.49436,0.2663633,0.8462414,0.05234677,0.2108333,0.462814,0.4104672,4.832448,3.23819,4.012022,2.671529,0.1539702,0.9524791,31.71746,0.4232338,13.01049,0.8874128,5.411951,2.480642,9.611566,1.345805,0.09837825,1.601081,1.728516,0.6427249,2.657341,1.791693,5.853889,2.852027,29.32816,0.3097084,483.523,0.3500595,1313.053,0.1766968,-72.51123,-1.203135,1463.22,0.1620083,1023.583,0.2623354,-80.46155,-1.010789,2489.03,0.1351027,1035.349,0.346543,-88.26957,-0.8604896,-19.17924,-0.3940638,33.4052,0.2315535,0.006593424,5.940861,-0.01743607,-0.8193324,0.2125886,0.6511532,38.7466,0.2453124,14.3785,0.83403,6.497123,2.277884,9.699616,1.487248,-15.66852,28.41324,-0.03604973,-0.00157988,0.03196078,3.179916,1.428571,0.4647059,0.3563561,0.2373333,0.2449889,-37.33505,1
